#target_name         target_accession query_name query_accession mdl mdl_from mdl_to seq_from seq_to  strand trunc pass_ gc   bias score E_value inc description_of_target                                                                                                                                                 
NZ_MZGT01000054.1    -                Sodium     RF03071         cm  1        55     4934     4990    +      no    1     0.37 0.0  66.8  7.6e-09 !   Clostridium chromiireducens strain DSM 23318 CLCHR_contig000054, whole genome shotgun sequence                                                                        
JAGAQS010000371.1    -                Sodium     RF03071         cm  1        55     2250     2303    +      no    1     0.35 0.0  24.0  680.0   !   Ruminococcus sp. isolate RGIG8687 Water_deer_Colon-2__c534361, whole genome shotgun sequence                                                                          
NZ_BMVU01000266.1    -                Sodium     RF03071         cm  1        55     553      517     -      no    1     0.43 0.0  24.0  680.0   !   Streptomyces minutiscleroticus strain JCM 4790 sequence266, whole genome shotgun sequence                                                                             
NZ_FTNR01000007.1    -                Sodium     RF03071         cm  1        55     157899   157837  -      no    1     0.41 0.0  24.0  680.0   !   Natronorubrum thiooxidans strain HArc-T, whole genome shotgun sequence                                                                                                
NC_017737.1          -                Sodium     RF03071         cm  1        55     457997   457961  -      no    1     0.43 0.0  24.0  680.0   !   Helicobacter cetorum MIT 00-7128, complete sequence                                                                                                                   
DDFK01000004.1       -                Sodium     RF03071         cm  1        55     217497   217449  -      no    1     0.29 0.1  24.0  680.0   !   TPA_asm: Chitinophagaceae bacterium UBA1930 UBA1930_contig_824, whole genome shotgun sequence                                                                         
DHBS01000045.1       -                Sodium     RF03071         cm  1        55     15593    15554   -      no    1     0.5  0.0  24.0  680.0   !   MAG TPA_asm: Syntrophomonas sp. UBA4922 UBA4922_contig_734, whole genome shotgun sequence                                                                             
SBBU01000119.1       -                Sodium     RF03071         cm  1        55     1979     1942    -      no    1     0.5  0.0  24.0  680.0   !   Planctomycetaceae bacterium isolate Bin_8_1_1 Hy_contig23706, whole genome shotgun sequence                                                                           
JAFDYX010000021.1    -                Sodium     RF03071         cm  1        55     5307     5264    -      no    1     0.39 0.0  24.0  690.0   !   Bacteroidetes bacterium isolate SZAS-68 CK_MAG-11__21__length-350934, whole genome shotgun sequence                                                                   
PWND01000136.1       -                Sodium     RF03071         cm  1        55     863      818     -      no    1     0.22 0.7  24.0  690.0   !   Bacteroidales bacterium isolate CSSed10_302R1 CS-Sed10-C81942, whole genome shotgun sequence                                                                          
NZ_UZAC03000001.1    -                Sodium     RF03071         cm  1        55     655664   655732  +      no    1     0.45 0.0  24.0  690.0   !   Pasteuria penetrans isolate RES148, whole genome shotgun sequence                                                                                                     
NZ_JAGKTL010000004.1 -                Sodium     RF03071         cm  1        55     189163   189109  -      no    1     0.55 0.0  24.0  690.0   !   Rhodothermus sp. 7401 4_length_412172_cov_92.421781, whole genome shotgun sequence                                                                                    
NZ_QMIK01000010.1    -                Sodium     RF03071         cm  1        55     74898    74851   -      no    1     0.17 1.7  24.0  690.0   !   Aquiflexum aquatile strain Z0201 Scaffold9_1, whole genome shotgun sequence                                                                                           
CACMIP010000002.1    -                Sodium     RF03071         cm  1        55     129179   129127  -      no    1     0.38 0.0  24.0  690.0   !   uncultured OCS116 cluster bacterium isolate AG-891-J06 genome assembly, contig: AG-891-J06_NODE_2, whole genome shotgun sequence                                      
NZ_BBZK01000005.1    -                Sodium     RF03071         cm  1        55     611861   611932  +      no    1     0.71 0.3  24.0  690.0   !   Streptomyces sp. TP-A0874, whole genome shotgun sequence                                                                                                              
NZ_CP011393.1        -                Sodium     RF03071         cm  1        55     1874176  1874210 +      no    1     0.46 0.0  24.0  690.0   !   Fervidobacterium pennivorans strain DYC chromosome, complete genome                                                                                                   
JACDGA010000026.1    -                Sodium     RF03071         cm  1        55     7115     7085    -      no    1     0.68 0.0  24.0  690.0   !   Acidimicrobiia bacterium isolate MGR_bin400 SD2907_NODE_404_length_12380_cov_2.692402, whole genome shotgun sequence                                                  
NZ_LR812491.1        -                Sodium     RF03071         cm  1        55     1758001  1757965 -      no    1     0.54 0.0  24.0  690.0   !   Planktothrix rubescens NIVA-CYA 18 strain PCC 7821 chromosome I, whole genome shotgun sequence                                                                        
JACQXB010000023.1    -                Sodium     RF03071         cm  1        55     5785     5839    +      no    1     0.42 0.0  24.0  690.0   !   Nitrospirae bacterium isolate NC_groundwater_1504_Pr4_B-0.1um_40_11 SR1-18-B1_scaffold_229887, whole genome shotgun sequence                                          
JAFUQS010000016.1    -                Sodium     RF03071         cm  1        55     806      856     +      no    1     0.29 0.0  24.0  700.0   !   Clostridia bacterium isolate RGIG4739 Roe_deer_Rectum.Co__c335276, whole genome shotgun sequence                                                                      
CAIRCM010000186.1    -                Sodium     RF03071         cm  1        55     92673    92715   +      no    1     0.53 0.0  24.0  700.0   !   uncultured Acetobacteraceae bacterium isolate Umea_bin-06648 genome assembly, contig: bin-06648:186/231, whole genome shotgun sequence                                
JAGZKI010000056.1    -                Sodium     RF03071         cm  1        55     6041     5992    -      no    1     0.3  0.0  24.0  700.0   !   Streptococcus parasanguinis isolate L3_133_029G1_dasL3_133_029G1_maxbin2.maxbin.008sta_sub L3_133_029G1_scaffold_558, whole genome shotgun sequence                   
WRLE01000008.1       -                Sodium     RF03071         cm  1        55     115207   115159  -      no    1     0.57 0.0  23.9  700.0   !   Oscillospiraceae bacterium isolate Th196P3bin147 Ga0099364_10000080, whole genome shotgun sequence                                                                    
DCFQ01000075.1       -                Sodium     RF03071         cm  1        55     29348    29385   +      no    1     0.29 0.0  23.9  700.0   !   TPA_asm: Bacteroidales bacterium UBA1800 UBA1800_contig_7873, whole genome shotgun sequence                                                                           
JAFQEM010000018.1    -                Sodium     RF03071         cm  1        55     49181    49138   -      no    1     0.25 0.1  23.9  700.0   !   Clostridia bacterium isolate RGIG1746 Goat_Cecum-3__c427274, whole genome shotgun sequence                                                                            
VBBE01000027.1       -                Sodium     RF03071         cm  1        55     17777    17729   -      no    1     0.51 0.0  23.9  700.0   !   Candidatus Bathyarchaeota archaeon isolate BA_10 14_0929_09_40cm_scaffold_901, whole genome shotgun sequence                                                          
NZ_PYMJ01000031.1    -                Sodium     RF03071         cm  1        55     2067     2106    +      no    1     0.25 0.0  23.9  700.0   !   Photobacterium frigidiphilum strain JCM 12947 CFSAN065507_31, whole genome shotgun sequence                                                                           
UQAI01000004.1       -                Sodium     RF03071         cm  1        55     4440     4500    +      no    1     0.38 0.0  23.9  700.0   !   uncultured Mollicutes bacterium isolate UMGS75 genome assembly, contig: NODE_118_length_53450_cov_9.037288, whole genome shotgun sequence                             
DGRY01000082.1       -                Sodium     RF03071         cm  1        55     2561     2603    +      no    1     0.47 0.0  23.9  700.0   !   TPA_asm: Prevotella sp. UBA4376 UBA4376_contig_43558, whole genome shotgun sequence                                                                                   
NBLL01000025.1       -                Sodium     RF03071         cm  1        55     20307    20261   -      no    1     0.3  0.1  23.9  710.0   !   Bacteroidetes bacterium 4572_128 ex4572_128_scaffold_7035, whole genome shotgun sequence                                                                              
JAGARS010000146.1    -                Sodium     RF03071         cm  1        55     1649     1616    -      no    1     0.41 0.0  23.9  710.0   !   Peptococcaceae bacterium isolate RGIG8713 Water_deer_Colon-3__c330184, whole genome shotgun sequence                                                                  
NZ_FQZM01000027.1    -                Sodium     RF03071         cm  1        55     39574    39651   +      no    1     0.5  0.0  23.9  710.0   !   Desulfofundulus thermosubterraneus DSM 16057, whole genome shotgun sequence                                                                                           
JAFKGK010000012.1    -                Sodium     RF03071         cm  1        55     2598     2545    -      no    1     0.41 0.0  23.9  710.0   !   Candidatus Melainabacteria bacterium isolate SCN18_26_2_15_R4_P_51_74 SCN18_26_2_15_R4_P_scaffold_279, whole genome shotgun sequence                                  
JQAY01000006.1       -                Sodium     RF03071         cm  1        55     89251    89214   -      no    1     0.55 0.0  23.9  710.0   !   Weissella confusa strain DSM 20196 Scaffold6, whole genome shotgun sequence                                                                                           
NZ_FPBL01000004.1    -                Sodium     RF03071         cm  1        55     185537   185482  -      no    1     0.38 0.0  23.9  710.0   !   Nitrosomonas eutropha strain Nm24, whole genome shotgun sequence                                                                                                      
NZ_KZ454943.1        -                Sodium     RF03071         cm  1        55     2369108  2369185 +      no    1     0.42 0.0  23.9  710.0   !   Bacillus sp. FJAT-45086 Scaffold1, whole genome shotgun sequence                                                                                                      
NZ_PHSN01000004.1    -                Sodium     RF03071         cm  1        55     206844   206905  +      no    1     0.37 0.0  23.9  720.0   !   Acidimangrovimonas sediminis strain MS2-2 contig4, whole genome shotgun sequence                                                                                      
NZ_JHZC01000006.1    -                Sodium     RF03071         cm  1        55     304634   304680  +      no    1     0.21 1.9  23.9  720.0   !   Maribacter antarcticus DSM 21422 Q360DRAFT_scaffold00004.4_C, whole genome shotgun sequence                                                                           
QNAD01000153.1       -                Sodium     RF03071         cm  1        55     2828     2787    -      no    1     0.36 0.0  23.9  720.0   !   Candidate division Zixibacteria bacterium isolate B45_G9 B45_Guay9_scaffold_27798, whole genome shotgun sequence                                                      
CAJKVX010000031.1    -                Sodium     RF03071         cm  1        55     8998     9050    +      no    1     0.4  0.0  23.9  730.0   !   TPA_asm: uncultured Clostridiales bacterium isolate ERR321576-bin.26 genome assembly, contig: NODE_4467_length_10841_cov_3.130447, whole genome shotgun sequence      
JAFMGZ010000009.1    -                Sodium     RF03071         cm  1        55     33188    33255   +      no    1     0.59 0.0  23.9  730.0   !   MAG: Sulfitobacter sp. isolate DEBay_Spr20G08_14 NODE_135_length_87633_cov_44.9748, whole genome shotgun sequence                                                     
JAFGXS010000090.1    -                Sodium     RF03071         cm  1        55     12009    11957   -      no    1     0.43 0.0  23.9  730.0   !   Bacteroidales bacterium isolate ZodW_Metabat.54 k87_23123095, whole genome shotgun sequence                                                                           
CACKZW010000003.1    -                Sodium     RF03071         cm  1        55     51261    51313   +      no    1     0.36 0.0  23.9  730.0   !   uncultured Candidatus Actinomarina sp. isolate AG-461-C10 genome assembly, contig: AG-461-C10_NODE_3, whole genome shotgun sequence                                   
NZ_CP041198.1        -                Sodium     RF03071         cm  1        55     383802   383746  -      no    1     0.6  0.0  23.9  730.0   !   Pseudarthrobacter sp. NIBRBAC000502770 chromosome, complete genome                                                                                                    
DFWT01000295.1       -                Sodium     RF03071         cm  1        55     9270     9330    +      no    1     0.43 0.0  23.9  730.0   !   TPA_asm: Rhodoferax sp. UBA4127 UBA4127_contig_1384, whole genome shotgun sequence                                                                                    
PWMP01000072.1       -                Sodium     RF03071         cm  1        55     208      259     +      no    1     0.5  0.0  23.9  730.0   !   Elusimicrobia bacterium isolate CSSed10_282R1 CS-Sed10-C94607, whole genome shotgun sequence                                                                          
QNES01000021.1       -                Sodium     RF03071         cm  1        55     19157    19213   +      no    1     0.37 0.0  23.9  740.0   !   Gammaproteobacteria bacterium isolate B20_G6 B20_Guay6_scaffold_00216, whole genome shotgun sequence                                                                  
DBLW01000185.1       -                Sodium     RF03071         cm  1        55     1676     1746    +      no    1     0.35 0.1  23.9  740.0   !   TPA_asm: Bacteroidales bacterium UBA714 UBA714_contig_9192, whole genome shotgun sequence                                                                             
NZ_CABVIX010000001.1 -                Sodium     RF03071         cm  1        55     56274    56232   -      no    1     0.56 0.0  23.9  740.0   !   Pseudomonas fluorescens isolate PS910, whole genome shotgun sequence                                                                                                  
DHVT01000008.1       -                Sodium     RF03071         cm  1        55     103396   103347  -      no    1     0.34 0.0  23.9  740.0   !   TPA_asm: Firmicutes bacterium UBA5201 UBA5201_contig_578, whole genome shotgun sequence                                                                               
JADFYY010000029.1    -                Sodium     RF03071         cm  1        55     14831    14775   -      no    1     0.4  0.0  23.9  740.0   !   Magnetococcales bacterium isolate nHA1bin2 nHA1_bin2_NODE_29_length_23058_cov_4.442670, whole genome shotgun sequence                                                 
NC_014248.1          -                Sodium     RF03071         cm  1        55     2684281  2684334 +      no    1     0.39 0.0  23.8  740.0   !   'Nostoc azollae' 0708, complete sequence                                                                                                                              
LADO01000002.1       -                Sodium     RF03071         cm  1        55     38497    38437   -      no    1     0.39 0.0  23.8  740.0   !   Peptococcaceae bacterium BRH_c4b BRHa_1001212, whole genome shotgun sequence                                                                                          
QCJR01000005.1       -                Sodium     RF03071         cm  1        55     47678    47625   -      no    1     0.3  0.2  23.8  750.0   !   Prochlorococcus sp. AG-409-D14 Ga0171879_105, whole genome shotgun sequence                                                                                           
JAEOTL010000176.1    -                Sodium     RF03071         cm  1        55     14678    14617   -      no    1     0.37 0.0  23.8  750.0   !   Candidatus Lokiarchaeota archaeon isolate YT2_002 k127_8470854, whole genome shotgun sequence                                                                         
NZ_LQZQ01000050.1    -                Sodium     RF03071         cm  1        55     247347   247291  -      no    1     0.28 0.0  23.8  750.0   !   Roseivirga ehrenbergii strain KMM 6017 RE_R1_contig_7, whole genome shotgun sequence                                                                                  
DMHB01000450.1       -                Sodium     RF03071         cm  1        55     2131     2080    -      no    1     0.48 0.0  23.8  750.0   !   TPA_asm: Microscillaceae bacterium isolate UBA8158 contig_9341, whole genome shotgun sequence                                                                         
KI519497.1           -                Sodium     RF03071         cm  1        55     14773    14849   +      no    1     0.57 0.0  23.8  750.0   !   Meiothermus taiwanensis DSM 14542 genomic scaffold H572DRAFT_scaffold00030.30, whole genome shotgun sequence                                                          
DTJE01000381.1       -                Sodium     RF03071         cm  1        55     5612     5565    -      no    1     0.42 0.0  23.8  750.0   !   TPA_asm: Deltaproteobacteria bacterium isolate SpSt-825 Ga0123519_10003174, whole genome shotgun sequence                                                             
JAAHGF010000008.1    -                Sodium     RF03071         cm  1        55     627265   627320  +      no    1     0.29 0.0  23.8  750.0   !   Okeania sp. SIO1I7 1I7_NODE_8, whole genome shotgun sequence                                                                                                          
NZ_CP015840.1        -                Sodium     RF03071         cm  1        55     98090    98035   -      no    1     0.32 0.0  23.8  750.0   !   Chlamydia gallinacea 08-1274/3 chromosome, complete genome                                                                                                            
CAJGBY010000019.1    -                Sodium     RF03071         cm  1        55     4660     4591    -      no    1     0.4  0.0  23.8  750.0   !   uncultured Muribaculaceae bacterium isolate MAG23 genome assembly, contig: k141_4263063_length_28605_cov_12.7411, whole genome shotgun sequence                       
SOJN01000061.1       -                Sodium     RF03071         cm  1        55     5299     5187    -      no    1     0.46 0.0  23.8  760.0   !   Candidate division TA06 bacterium isolate E44_bin18 NODE_1270_length_16158_cov_11.339005, whole genome shotgun sequence                                               
JACREE010000031.1    -                Sodium     RF03071         cm  1        55     14104    14140   +      no    1     0.35 0.0  23.8  760.0   !   Gammaproteobacteria bacterium isolate NC_groundwater_1691_Pr3_B-0.1um_42_13 SR-2_scaffold_141_1400075, whole genome shotgun sequence                                  
JAEPNB010000014.1    -                Sodium     RF03071         cm  1        55     22705    22644   -      no    1     0.31 0.0  23.8  760.0   !   Balneola sp. isolate HCUG1436-7 NODE_14_length_66726_cov_6.923480, whole genome shotgun sequence                                                                      
JAFYUU010000008.1    -                Sodium     RF03071         cm  1        55     17779    17869   +      no    1     0.34 0.0  23.8  760.0   !   Alphaproteobacteria bacterium isolate RGIG7441 Water_buffalos_Colon-1__c463983, whole genome shotgun sequence                                                         
VSPF01000033.1       -                Sodium     RF03071         cm  1        55     385      352     -      no    1     0.35 0.5  23.8  760.0   !   Muribaculaceae bacterium isolate SC1177_S30_bin.15 SC1177_S30_SC1177_S30_bin.15_contig_33, whole genome shotgun sequence                                              
NZ_CP049298.1        -                Sodium     RF03071         cm  1        55     1455094  1455140 +      no    1     0.32 0.0  23.8  760.0   !   Chryseobacterium sp. POL2 chromosome, complete genome                                                                                                                 
JAFUBS010000003.1    -                Sodium     RF03071         cm  1        55     86274    86330   +      no    1     0.39 0.0  23.8  760.0   !   Candidatus Saccharibacteria bacterium isolate RGIG4349 Roe_deer_Jejunum-1__c445, whole genome shotgun sequence                                                        
CADBCY010000026.1    -                Sodium     RF03071         cm  1        55     22480    22521   +      no    1     0.48 0.0  23.8  760.0   !   uncultured Clostridiales bacterium isolate RUG13861 genome assembly, contig: RUG13861_asm_26, whole genome shotgun sequence                                           
DUMC01000123.1       -                Sodium     RF03071         cm  1        55     8388     8433    +      no    1     0.35 0.0  23.8  770.0   !   MAG TPA_asm: Clostridiaceae bacterium isolate AS04akNAM_37 40454_AS04, whole genome shotgun sequence                                                                  
DUFK01000003.1       -                Sodium     RF03071         cm  1        55     10120    10072   -      no    1     0.49 0.0  23.8  770.0   !   TPA_asm: Nanoarchaeota archaeon isolate UBA10106 contig_13897, whole genome shotgun sequence                                                                          
JACCUZ010000008.1    -                Sodium     RF03071         cm  1        55     11252    11208   -      no    1     0.58 0.0  23.8  770.0   !   Sporichthyaceae bacterium isolate MGR_bin113 SD2897-2912_k127_5101183, whole genome shotgun sequence                                                                  
JAHLWR010000002.1    -                Sodium     RF03071         cm  1        55     269825   269767  -      no    1     0.25 0.1  23.8  770.0   !   MAG: Candidatus Heimdallarchaeota archaeon isolate 18H4_34 NODE_7_length_270283_cov_44.982559, whole genome shotgun sequence                                          
NZ_JACOIK010000008.1 -                Sodium     RF03071         cm  1        55     144446   144403  -      no    1     0.43 0.0  23.8  770.0   !   Sphingobacterium sp. DN00404 NODE_8_length_291463_cov_34.062821, whole genome shotgun sequence                                                                        
CAIRTF010000054.1    -                Sodium     RF03071         cm  1        55     1314     1266    -      no    1     0.24 0.0  23.8  770.0   !   uncultured Chitinophagaceae bacterium isolate VK_bin-2746 genome assembly, contig: bin-2746:054/217, whole genome shotgun sequence                                    
JABHCC010000138.1    -                Sodium     RF03071         cm  1        55     1822     1781    -      no    1     0.33 0.0  23.8  770.0   !   MAG: Bacteroidetes bacterium isolate SI037_bin1 k141_2016324, whole genome shotgun sequence                                                                           
PTET01000003.1       -                Sodium     RF03071         cm  1        55     161740   161682  -      no    1     0.42 0.0  23.8  770.0   !   Flavobacteriaceae bacterium isolate MAG1 scaffold436_size276821, whole genome shotgun sequence                                                                        
QNAD01000027.1       -                Sodium     RF03071         cm  1        55     8407     8460    +      no    1     0.35 0.0  23.8  780.0   !   Candidate division Zixibacteria bacterium isolate B45_G9 B45_Guay9_scaffold_06794, whole genome shotgun sequence                                                      
JAFPYT010000326.1    -                Sodium     RF03071         cm  1        55     2077     2121    +      no    1     0.22 0.0  23.8  780.0   !   Bacteroidales bacterium isolate RGIG1597 Goat_Abomasum.Co__c2191152, whole genome shotgun sequence                                                                    
DFYU01000104.1       -                Sodium     RF03071         cm  1        55     121065   121033  -      no    1     0.55 0.0  23.8  780.0   !   TPA_asm: Geobacter sp. UBA4074 UBA4074_contig_2891, whole genome shotgun sequence                                                                                     
SCUR01000194.1       -                Sodium     RF03071         cm  1        55     11785    11723   -      no    1     0.44 0.0  23.8  780.0   !   Nitrospirae bacterium isolate GW715_bin.13 GW715_bin.13-44146, whole genome shotgun sequence                                                                          
JABMNO010000047.1    -                Sodium     RF03071         cm  1        55     93333    93287   -      no    1     0.53 0.0  23.7  790.0   !   Chloroflexi bacterium isolate bin.490 k141_3984071, whole genome shotgun sequence                                                                                     
NZ_WUUL01000010.1    -                Sodium     RF03071         cm  1        55     129083   129128  +      no    1     0.33 0.0  23.7  790.0   !   Shimazuella sp. KC615 KC615_contig_10, whole genome shotgun sequence                                                                                                  
NZ_LR734844.1        -                Sodium     RF03071         cm  1        55     226874   226935  +      no    1     0.44 0.0  23.7  790.0   !   Planktothrix serta PCC 8927 isolate BBR_PRJEB10992, whole genome shotgun sequence                                                                                     
NZ_JACLGO010000039.1 -                Sodium     RF03071         cm  1        55     16480    16548   +      no    1     0.54 0.0  23.7  790.0   !   Pseudomonas xiamenensis strain PX1 NODE_39_length_30891_cov_124.819530, whole genome shotgun sequence                                                                 
NC_017542.1          -                Sodium     RF03071         cm  1        55     5310581  5310527 -      no    1     0.31 0.0  23.7  790.0   !   Paenibacillus polymyxa M1, complete sequence                                                                                                                          
PAIW01000150.1       -                Sodium     RF03071         cm  1        55     9776     9741    -      no    1     0.47 0.0  23.7  790.0   !   Chloroflexi bacterium isolate NAT218 89889, whole genome shotgun sequence                                                                                             
JAAZNC010000077.1    -                Sodium     RF03071         cm  1        55     19778    19852   +      no    1     0.41 0.0  23.7  790.0   !   Chloroflexi bacterium isolate AS27yjCOA_124 92883_AS27, whole genome shotgun sequence                                                                                 
NZ_AYYY01000025.1    -                Sodium     RF03071         cm  1        55     91267    91319   +      no    1     0.34 0.0  23.7  790.0   !   Lactobacillus vaccinostercus DSM 20634 NODE_42, whole genome shotgun sequence                                                                                         
SVNV01000007.1       -                Sodium     RF03071         cm  1        55     10349    10396   +      no    1     0.35 0.0  23.7  800.0   !   MAG: Ruminococcus sp. isolate SIG548 NODE_6686_length_86056_cov_2.695353, whole genome shotgun sequence                                                               
JABXKH010000165.1    -                Sodium     RF03071         cm  1        55     2880     2825    -      no    1     0.41 0.0  23.7  800.0   !   Nostoc sp. NMS2 NODE_2964_length_19286_cov_240.567, whole genome shotgun sequence                                                                                     
NZ_CP023004.1        -                Sodium     RF03071         cm  1        55     3709526  3709470 -      no    1     0.47 0.1  23.7  800.0   !   Ereboglobus luteus strain Ho45 chromosome                                                                                                                             
NZ_WBKM01000035.1    -                Sodium     RF03071         cm  1        55     231      176     -      no    1     0.41 0.0  23.7  800.0   !   Nostoc sp. WHI contig-120000002, whole genome shotgun sequence                                                                                                        
NZ_WOFO01000001.1    -                Sodium     RF03071         cm  1        55     69012    69040   +      no    1     0.52 0.0  23.7  800.0   !   Cyclobacterium sp. SYSU L10401 NODE_1_length_1221673_cov_162.497200, whole genome shotgun sequence                                                                    
DLHA01000028.1       -                Sodium     RF03071         cm  1        55     316189   316229  +      no    1     0.41 0.0  23.7  800.0   !   TPA_asm: Flavobacterium sp. UBA7680 UBA7680_contig_2147, whole genome shotgun sequence                                                                                
NZ_CP061291.1        -                Sodium     RF03071         cm  1        55     247672   247716  +      no    1     0.33 0.0  23.7  800.0   !   Polynucleobacter sp. TSB-Sco08W16 chromosome, complete genome                                                                                                         
NZ_VTZU01000087.1    -                Sodium     RF03071         cm  1        55     11284    11231   -      no    1     0.31 0.0  23.7  800.0   !   Aquimarina sp. RZ0 Scaffold83_1, whole genome shotgun sequence                                                                                                        
DHQB01000012.1       -                Sodium     RF03071         cm  1        55     4715     4673    -      no    1     0.3  0.0  23.7  800.0   !   TPA_asm: Bacteroidales bacterium UBA5349 UBA5349_contig_9400, whole genome shotgun sequence                                                                           
NZ_NNRM01000017.1    -                Sodium     RF03071         cm  1        55     1699     1661    -      no    1     0.51 0.0  23.7  810.0   !   Ochrobactrum pseudogrignonense strain CCUG 30717 OpsCCUG_1.contig.16_1, whole genome shotgun sequence                                                                 
UQQA01000031.1       -                Sodium     RF03071         cm  1        55     12421    12347   -      no    1     0.44 0.0  23.7  810.0   !   uncultured Ruminococcus sp. isolate UMGS533 genome assembly, contig: NODE_562_length_20896_cov_3.446860, whole genome shotgun sequence                                
QCNP01000001.1       -                Sodium     RF03071         cm  1        55     939527   939485  -      no    1     0.35 0.0  23.7  810.0   !   Pelagibacteraceae bacterium AG-426-E17 Ga0172165_11, whole genome shotgun sequence                                                                                    
NC_008593.1          -                Sodium     RF03071         cm  1        55     1853882  1853842 -      no    1     0.22 0.0  23.7  810.0   !   Clostridium novyi NT, complete sequence                                                                                                                               
NZ_JAFX01000001.1    -                Sodium     RF03071         cm  1        55     137705   137744  +      no    1     0.4  0.0  23.7  810.0   !   Algoriphagus marincola HL-49 K302DRAFT_scf7180000000004_quiver.1_C, whole genome shotgun sequence                                                                     
NZ_BAYD01000020.1    -                Sodium     RF03071         cm  1        55     60908    60976   +      no    1     0.55 0.0  23.7  810.0   !   Paraburkholderia oxyphila NBRC 105797, whole genome shotgun sequence                                                                                                  
NZ_BBOJ01000016.1    -                Sodium     RF03071         cm  1        55     112456   112498  +      no    1     0.6  0.0  23.7  810.0   !   Lentzea aerocolonigenes strain NBRC 13195, whole genome shotgun sequence                                                                                              
NZ_CP034346.1        -                Sodium     RF03071         cm  1        55     3875523  3875466 -      no    1     0.29 0.0  23.7  810.0   !   Paenibacillus lutimineralis strain MBLB1234 chromosome, complete genome                                                                                               
NZ_FQTU01000003.1    -                Sodium     RF03071         cm  1        55     94944    94993   +      no    1     0.3  0.0  23.7  810.0   !   Alkalibacter saccharofermentans DSM 14828, whole genome shotgun sequence                                                                                              
DCCL01000204.1       -                Sodium     RF03071         cm  1        55     7072     7108    +      no    1     0.43 0.0  23.7  810.0   !   MAG TPA_asm: Faecalibacterium prausnitzii isolate UBA1082 UBA1082_contig_8598, whole genome shotgun sequence                                                          
NZ_FNZV01000008.1    -                Sodium     RF03071         cm  1        55     200711   200774  +      no    1     0.44 0.0  23.7  810.0   !   Pacificibacter marinus strain DSM 25228, whole genome shotgun sequence                                                                                                
DDTZ01000172.1       -                Sodium     RF03071         cm  1        55     4209     4154    -      no    1     0.32 0.0  23.7  810.0   !   TPA_asm: Bdellovibrionaceae bacterium UBA2351 UBA2351_contig_17145, whole genome shotgun sequence                                                                     
SYMW01000123.1       -                Sodium     RF03071         cm  1        55     16486    16438   -      no    1     0.55 0.0  23.7  820.0   !   Verrucomicrobiales bacterium isolate F1-80-MAGs106 F1-80__c279084, whole genome shotgun sequence                                                                      
NZ_QEWP01000011.1    -                Sodium     RF03071         cm  3        55     47427    47478   +      no    1     0.5  0.0  23.7  820.0   !   Marinilabilia rubra strain WTE16 Scaffold11, whole genome shotgun sequence                                                                                            
NZ_MJGC01000035.1    -                Sodium     RF03071         cm  1        55     36302    36245   -      no    1     0.33 0.0  23.7  820.0   !   Desertifilum sp. IPPAS B-1220 NODE_15_length_126960_cov_34.3517, whole genome shotgun sequence                                                                        
NZ_CP041406.1        -                Sodium     RF03071         cm  1        55     1300261  1300214 -      no    1     0.4  0.0  23.7  820.0   !   Sulfurimonas paralvinellae strain GO25 chromosome, complete genome                                                                                                    
PXFS01000029.1       -                Sodium     RF03071         cm  1        55     7399     7449    +      no    1     0.39 0.0  23.7  820.0   !   Flavobacteriaceae bacterium isolate T3Sed10_96 T3-Sed10-C758, whole genome shotgun sequence                                                                           
NZXJ01000014.1       -                Sodium     RF03071         cm  1        55     4505     4467    -      no    1     0.41 0.0  23.7  820.0   !   Candidatus Marinimicrobia bacterium isolate NAT38 3607, whole genome shotgun sequence                                                                                 
QCQM01000001.1       -                Sodium     RF03071         cm  1        55     44614    44565   -      no    1     0.32 0.0  23.7  820.0   !   Prochlorococcus sp. AG-449-O05 Ga0171991_101, whole genome shotgun sequence                                                                                           
NZ_MCZZ01000148.1    -                Sodium     RF03071         cm  1        55     12719    12686   -      no    1     0.53 0.0  23.7  820.0   !   Vibrio sp. 10N.261.45.E2 10N.261.45.E2_contig_71, whole genome shotgun sequence                                                                                       
CAISHH010000075.1    -                Sodium     RF03071         cm  1        55     5295     5242    -      no    1     0.35 0.0  23.7  820.0   !   uncultured Campylobacterales bacterium isolate MJ4_bin-227 genome assembly, contig: bin-227:075/172, whole genome shotgun sequence                                    
DRWM01000193.1       -                Sodium     RF03071         cm  1        55     27246    27209   -      no    1     0.26 0.0  23.7  820.0   !   TPA_asm: Deltaproteobacteria bacterium isolate SpSt-1055 Ga0123519_10002616, whole genome shotgun sequence                                                            
RECJ01000111.1       -                Sodium     RF03071         cm  1        55     8289     8333    +      no    1     0.6  0.0  23.7  820.0   !   Leptolyngbya sp. DLM2.Bin27 NODE_3115_length_21192_cov_20.7327, whole genome shotgun sequence                                                                         
KE159599.1           -                Sodium     RF03071         cm  1        55     1022497  1022468 -      no    1     0.37 0.0  23.7  820.0   !   Lachnospiraceae bacterium 28-4 genomic scaffold acPFn-supercont1.2, whole genome shotgun sequence                                                                     
NZ_RBXM01000005.1    -                Sodium     RF03071         cm  1        55     93342    93406   +      no    1     0.63 0.0  23.7  830.0   !   Hymenobacter sp. YR204 Ga0189702_15, whole genome shotgun sequence                                                                                                    
